,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,GOOGL_Highest price,FB_Highest price,GOOG_Highest price,TSLA_Highest price,NVDA_Highest price,BRK.B_Highest price,JPM_Highest price,JNJ_Highest price,V_Highest price,UNH_Highest price,HD_Highest price,PG_Highest price,BAC_Highest price,DIS_Highest price,PYPL_Highest price,MA_Highest price,ADBE_Highest price,CRM_Highest price,NFLX_Highest price,XOM_Highest price,CMCSA_Highest price,PFE_Highest price,CSCO_Highest price,TMO_Highest price,VZ_Highest price,INTC_Highest price,ABT_Highest price,PEP_Highest price,ACN_Highest price,KO_Highest price,AVGO_Highest price,WMT_Highest price,CVX_Highest price,COST_Highest price,T_Highest price,DHR_Highest price,ABBV_Highest price,WFC_Highest price,NKE_Highest price,MRK_Highest price,MCD_Highest price,TXN_Highest price,LLY_Highest price,MDT_Highest price,LIN_Highest price,PM_Highest price,NEE_Highest price,ORCL_Highest price,MS_Highest price,INTU_Highest price,HON_Highest price,QCOM_Highest price,LOW_Highest price,C_Highest price,UPS_Highest price,MRNA_Highest price,BMY_Highest price,SBUX_Highest price,GS_Highest price,UNP_Highest price,RTX_Highest price,IBM_Highest price,AMD_Highest price,BLK_Highest price,AMT_Highest price,AMAT_Highest price,NOW_Highest price,AMGN_Highest price,BA_Highest price,ISRG_Highest price,GE_Highest price,TGT_Highest price,SCHW_Highest price,CVS_Highest price,AXP_Highest price,CAT_Highest price,MMM_Highest price,SPGI_Highest price,DE_Highest price,BKNG_Highest price,ANTM_Highest price,PLD_Highest price,CHTR_Highest price,ADI_Highest price,ZTS_Highest price,COP_Highest price,SYK_Highest price,MO_Highest price,GILD_Highest price,LMT_Highest price,TJX_Highest price,PNC_Highest price,LRCX_Highest price,ADP_Highest price,MU_Highest price,MDLZ_Highest price,USB_Highest price
31,79.9375,187.7,2166.07,1530.555,217.975,1531.63,172.0,74.3275,227.38,137.705,150.74,211.5,303.35,246.11,126.18,34.83,139.66,122.99,343.1,382.59,191.5,389.54,60.39,46.39,36.67,46.85,338.35,58.76,66.69,89.49,147.2,214.06,59.93,315.01,119.95,110.27,323.48,38.3194,166.4,94.5,48.12,103.38,83.11,217.04,131.78,141.96,115.0,224.59,88.39,70.8363,55.76,55.96,304.83,180.4894,89.0,125.91,78.86,106.92,19.35,66.97,89.47,237.07,184.4941,60.14,151.38,58.13,565.215,255.6,66.0,358.756,224.35,339.99,605.0,103.6,117.8664,47.31,72.0,136.75,138.57,160.53,308.93,167.44,1988.19,304.34,98.39,538.7,118.89,144.13,58.57,221.95,45.53,67.8,438.95,63.86,154.13,332.0,182.32,58.0367,59.89,55.1
32,81.1425,188.18,2185.1,1530.74,218.32,1532.1063,188.956,78.8525,229.71,138.39,149.76,214.17,306.715,245.5,126.47,34.85,141.87,124.45,347.24,385.0,193.92,392.95,60.6225,46.255,36.5,46.81,340.2925,58.58,67.2,89.93,146.48,216.39,60.0,316.83,119.94,111.0958,324.5294,38.65,164.8,94.79,47.35,103.39,83.11,216.92,134.3,141.84,114.94,223.55,87.97,69.28,55.77,56.43,306.8899,181.675,90.62,124.475,78.39,106.98,19.24,66.05,90.435,237.8,185.5,59.065,151.89,59.27,573.0,252.39,67.735,362.95,224.05,341.4742,618.57,103.52,118.13,47.845,72.56,137.42,137.2099,160.47,312.94,167.24,1989.99,304.52,98.83,546.54,127.3,145.61,59.36,226.3,45.48,67.54,438.27,63.92,153.9,335.4099,181.74,60.25,59.96,54.88
33,81.1625,187.25,2176.79,1527.07,218.765,1529.64,182.4,79.08,229.79,138.36,149.38,213.69,304.16,247.12,126.76,35.08,141.63,124.31,347.25,386.745,195.72,389.7,60.54,46.15,36.06,46.96,341.35,58.36,67.29,89.56,145.8,216.32,59.86,315.69,118.11,111.07,325.07,38.67,163.8,94.39,47.41,102.63,82.83,216.65,133.26,142.805,115.41,222.36,87.77,69.285,55.865,55.505,306.19,182.21,91.88,126.73,78.695,107.606,19.17,65.98,90.25,236.9,184.52,60.21,151.62,59.02,572.95,248.53,67.35,361.98,223.4795,341.24,619.0,101.44,118.29,49.55,72.23,138.04,138.89,161.39,310.365,166.75,1987.76,301.68,99.04,544.09,125.57,144.09,59.55,225.95,45.65,67.36,434.99,64.3,154.94,334.04,181.75,59.99,59.34,55.23
34,80.1125,183.5,2144.55,1510.945,214.237,1512.215,182.612,76.3,230.07,136.92,150.24,210.22,302.51,247.36,128.07,34.635,139.88,121.85,343.89,378.34,192.04,387.32,59.51,46.42,35.82,46.85,335.6,58.25,65.25,88.25,145.92,213.55,60.13,309.45,118.75,109.19,325.26,38.68,162.08,95.5183,47.85,102.08,82.63,216.37,130.83,142.65,113.86,220.3,89.7,69.69,55.34,53.59,303.99,180.99,89.03,126.2,77.96,105.73,18.55,65.87,88.39,231.7994,182.825,60.77,151.04,56.8,564.85,248.64,66.13,351.75,223.8,334.6599,614.93,99.68,118.88,48.43,71.8,136.27,137.44,158.59,301.88,181.99,1968.095,296.79,99.787,538.43,123.97,143.0,58.605,224.49,46.22,69.78,428.72,63.92,154.07,327.04,180.43,58.73,59.2,54.69
35,76.045,174.55,2039.295,1436.38,203.65,1436.97,172.7,70.4681,223.94,133.2,149.0,203.77,288.99,243.11,126.585,33.21,134.4365,116.79,329.34,363.46,187.15,372.82,57.8,46.01,35.395,45.68,326.17,58.69,62.77,85.67,147.15,207.869,59.8,298.8,118.46,106.96,320.0,38.51,159.11,93.87,46.95,97.07,82.5881,215.18,125.26,141.59,112.87,212.316,88.55,69.6525,53.53,50.49,292.6951,177.37,84.83,124.42,74.05,100.14,19.28,65.06,86.0513,226.69,177.805,65.55,148.05,50.275,541.3101,248.77,61.85,336.5,223.99,321.74,596.43,96.48,115.99,44.56,69.94,130.96,133.8595,154.71,292.73,176.36,1835.495,283.5,98.64,534.0,119.69,140.8179,56.94,219.9,45.685,74.52,424.2,62.23,150.22,305.3074,177.18,55.46,58.72,53.6
36,75.6325,174.84,2034.6,1436.847,203.5,1438.14,171.32,69.6975,223.24,132.23,146.75,199.89,281.98,246.97,123.96,32.76,133.94,116.415,323.23,363.97,189.98,375.65,56.75,44.89,34.74,44.21,326.985,58.395,62.28,85.37,144.38,205.48,59.2,295.73,117.07,104.92,316.565,38.28,158.0,93.46,46.67,96.76,81.94,216.83,123.03,139.23,111.91,209.7,87.15,68.975,53.22,50.15,301.64,176.55,84.4,124.39,73.21,99.22,26.55,63.91,85.35,225.87,178.12,67.989,147.07,51.24,531.13,253.99,62.28,342.08,219.56,320.64,585.25,96.0,115.1499,44.01,68.37,127.99,133.14,153.44,292.82,172.945,1811.31,279.48,96.61,534.83,118.78,138.85,56.685,216.27,44.26,73.85,421.73,62.12,149.34,306.9,175.49,55.45,58.27,53.33
37,74.47,173.26,2014.67,1413.67,201.21,1415.7,162.662,68.8625,220.63,128.95,146.22,193.5126,269.83,241.0407,122.39,31.6,128.37,112.63,307.89,360.07,182.665,382.0,54.82,44.175,35.21,43.3775,318.64,57.87,60.82,82.88,143.75,201.445,58.47,288.2,115.17,101.61,311.3,37.785,155.51,91.175,45.65,94.65,81.63,214.56,120.64,137.02,110.09,206.92,86.6189,68.325,53.14,48.55,290.93,172.0799,82.03,120.45,70.61,95.39,29.98,63.39,83.24,220.0,172.815,68.78,144.06,49.29,517.96,248.36,60.76,342.51,216.7,315.22,573.81,92.32,112.705,42.4,65.2,122.43,130.99,151.82,289.34,169.38,1742.9354,274.03,93.315,527.5,117.385,139.25,54.25,210.985,43.1,75.47,410.52,64.95,143.084,304.63,170.8,54.27,57.995,51.45
38,71.5,167.03,1975.0,1369.4,195.88,1371.7037,147.954,66.75,214.38,125.62,144.77,186.34,262.1542,234.82,119.92,30.3,122.9,112.05,297.45,352.2396,178.33,391.5624,52.435,42.6,35.71,42.095,311.706,57.38,58.51,82.03,143.14,194.35,57.89,285.31,114.07,98.2,305.0,36.913,153.13,89.45,44.3155,93.06,81.75,210.0,118.49,134.6699,105.55,203.365,87.45,67.7325,53.46,47.205,278.59,166.83,78.19,112.5371,66.885,93.142,36.0,61.58,80.87,213.48,165.14,66.6,138.69,46.24,500.86,244.89,58.5,331.43,215.28,301.0,560.49,87.56,109.38,43.0,61.5,117.48,128.53,155.43,277.38,166.55,1730.0,268.08,90.81,520.49,113.705,137.425,49.6102,202.16,42.47,78.88,399.01,63.7,136.81,293.755,165.97,52.85,57.22,49.58
39,69.6025,163.71,1889.76,1342.45,192.74,1341.14,138.104,68.115,206.44,118.49,137.29,182.33,257.1,221.0599,113.23,28.75,118.31,108.73,290.39,345.46,171.77,376.77,51.44,40.98,33.94,40.55,295.8,54.18,56.38,78.1626,133.75,183.2,53.89,274.13,108.52,93.44,287.335,35.72,146.8,85.71,41.87,89.47,77.49,198.44,116.12,126.8,101.0,192.83,81.97,63.4775,49.89,45.5462,266.12,162.17,79.81,107.17,64.45,91.35,25.95,59.21,78.81,202.245,159.98,66.035,131.09,46.15,465.41,228.71,58.18,327.0,203.0,282.86,536.85,89.48,104.2,41.62,59.34,111.03,124.24,156.72,265.92,158.92,1718.0,260.55,85.2,509.88,110.06,133.24,48.44,191.9609,40.5,71.08,373.82,60.72,127.95,294.45,159.45,52.916,53.32,46.71
40,75.36,172.92,1954.51,1387.47,196.57,1390.87,148.738,69.3975,218.8,121.58,140.13,192.44,273.24,230.0,119.79,29.38,119.98,113.05,306.96,360.75,176.79,381.36,53.89,42.53,34.95,41.19,304.96,57.5421,58.22,81.68,137.77,189.82,55.96,285.4,116.3973,96.68,309.51,37.42,150.72,88.78,42.28,93.14,81.55,202.55,119.07,133.0,102.88,198.3,85.04,67.225,50.9,46.48,281.33,165.48,80.71,111.18,67.61,93.135,30.75,60.775,82.41,209.62,161.97,64.2,134.44,47.68,488.18,240.88,60.19,344.48,212.37,291.7099,559.58,90.72,109.44,42.05,64.07,113.99,127.88,153.43,291.27,164.0,1732.92,272.19,88.27,500.7,111.44,139.17,49.38,197.25,42.08,75.405,383.1,62.32,132.76,300.55,163.09,54.69,55.63,48.16
41,76.0,175.0,1996.33,1408.19,197.24,1410.15,161.396,70.2675,218.15,122.9469,140.99,194.04,280.3536,235.82,121.84,29.745,121.78,114.56,314.59,364.95,178.42,393.52,54.15,43.45,35.78,41.9,324.99,58.05,59.02,83.5,139.67,191.9,57.49,288.48,117.53,98.48,314.165,37.96,155.93,90.9,42.9,94.98,82.4,205.67,120.12,135.65,104.67,201.84,86.9475,68.575,51.84,46.92,284.66,168.1771,82.65,113.03,68.43,96.0,28.6,61.85,82.615,211.79,167.62,67.73,136.095,50.2,503.98,246.84,61.38,350.7,216.16,297.44,575.0,91.04,112.2,41.95,65.65,116.4,129.56,154.0,297.64,167.87,1749.99,280.72,91.59,505.5,113.19,141.76,51.49,201.505,43.6,74.82,396.9,63.59,133.64,308.3,164.44,55.4,56.9,49.04
42,75.85,170.7,1978.0,1382.78,191.83,1388.09,153.304,71.2225,218.34,120.19,143.64,194.49,295.84,241.32,124.69,28.42,119.24,115.39,302.8,364.27,175.81,384.01,52.48,42.555,36.46,41.45,327.89,58.25,58.71,82.33,142.71,189.71,59.0,285.72,116.84,99.02,320.97,38.22,156.14,91.86,41.43,93.82,83.07,207.16,119.09,140.86,103.98,205.75,88.78,70.6425,50.585,45.3229,286.52,171.93,81.91,113.55,67.52,95.88,28.72,61.68,80.2,208.92,162.98,67.83,134.28,50.14,497.77,251.97,60.65,345.215,215.29,285.91,583.72,88.96,108.07,38.54,66.98,115.79,127.44,154.0,296.24,163.295,1736.89,297.52,94.47,524.65,112.54,143.7,49.55,198.5,43.95,76.01,402.96,62.44,129.61,306.3,164.62,55.3761,58.13,46.8
43,74.8875,170.87,1960.72,1353.63,188.99,1358.91,149.15,70.8,212.75,116.43,142.68,191.92,289.42,239.6099,122.9,27.35,116.96,114.9,298.71,360.45,173.75,391.4,50.7,41.775,36.18,40.51,323.69,57.52,58.66,81.47,141.42,187.46,58.17,283.09,117.25,97.39,324.51,37.925,153.115,91.712,40.01,91.68,82.77,203.91,117.21,141.91,102.83,199.48,89.18,69.965,49.68,43.94,290.22,167.91,81.37,111.2351,65.12,94.25,28.95,61.24,77.9,203.465,159.7994,73.74,132.29,49.72,482.395,250.89,60.44,343.03,216.39,276.31,576.7735,85.84,108.44,35.9,65.44,112.585,124.85,154.35,289.48,162.19,1680.04,288.275,92.86,522.76,112.07,142.64,48.64,197.19,43.88,77.5,397.85,61.54,124.81,309.65,163.15,55.61,57.3,45.3
44,72.705,163.11,1910.87,1302.75,183.78,1306.22,141.4,67.0975,207.41,110.3232,143.01,185.99,284.97,230.29,122.61,26.21,115.87,111.57,288.85,344.1599,167.57,371.31,49.01,40.6,35.17,39.95,312.72,57.21,56.01,82.3,138.17,180.31,55.91,270.93,117.91,96.06,317.49,37.25,148.96,89.76,37.68,89.39,82.62,199.58,113.8732,142.36,99.43,192.66,87.56,68.2275,48.3,42.24,281.81,165.12,78.08,106.05,62.31,94.48,29.8,60.42,75.71,196.3,156.93,74.93,128.33,49.54,458.96,247.58,58.48,323.51,211.61,264.29,559.48,78.08,106.43,35.06,65.09,108.77,121.85,154.74,272.31,164.94,1684.0,284.13,86.4,498.62,107.46,137.6,46.49,187.6952,42.445,80.3959,384.95,59.26,118.49,298.6699,160.11,53.19,55.98,42.73
45,69.5225,157.75,1862.77,1252.73,175.0,1254.7599,132.5996,64.85,198.479,99.2302,139.6799,179.57,281.44,216.18,120.03,23.49,110.43,106.99,279.24,322.44,157.71,357.47,44.57,38.885,34.69,39.56,298.425,57.575,52.71,79.34,133.35,170.88,53.58,260.27,120.63,88.0099,310.33,36.15,143.555,87.34,34.475,86.74,80.725,194.47,110.08,140.93,95.47,180.38,84.82,66.58,47.57,39.02,269.225,157.2599,76.1,99.82,55.61,92.0,30.0,59.14,74.03,179.25,145.58,72.65,122.41,46.34,436.1,239.61,55.33,306.8406,203.62,241.48,527.9,69.32,107.68,31.87,63.1483,101.44,112.99,149.46,258.78,158.25,1588.67,276.36,80.83,478.62,103.61,133.29,36.2,177.8399,41.77,78.1899,369.47,57.7239,107.21,283.2584,155.22,48.6,54.86,39.05
46,71.61,161.03,1894.27,1275.85,178.29,1281.15,133.6,65.27,202.86,101.28,141.95,182.61,283.9,225.83,120.82,23.675,111.58,109.74,280.87,332.94,161.47,364.54,46.26,39.15,34.66,40.145,307.97,56.89,54.0,81.0,134.57,174.74,53.795,263.68,120.68,86.3,309.73,35.89,147.25,88.22,35.08,88.4,82.18,200.0,112.14,141.93,96.37,177.42,84.97,66.83,48.91,39.99,270.11,161.94,79.04,104.14,55.7,92.95,25.94,58.95,74.95,185.395,147.0,70.2899,124.88,45.44,459.02,244.21,56.17,313.0,207.1,237.83,538.94,70.8,109.59,32.94,63.36,103.365,109.06,153.38,259.43,156.33,1615.0,288.11,81.02,477.87,102.54,133.62,37.42,183.79,42.52,75.56,367.67,59.13,108.98,287.86,157.12,48.26,55.49,38.93
47,70.305,157.7,1871.3194,1256.93,175.88,1260.96,130.716,64.15,198.13,100.05,138.75,178.73,285.24,219.15,118.44,23.96,108.9,107.75,274.04,326.357,159.62,362.98,43.48,38.485,33.88,39.16,300.23,55.53,53.54,79.07,132.54,171.165,52.65,256.49,119.03,84.84,307.79,35.07,142.08,86.64,34.27,84.625,80.16,195.74,111.44,141.84,94.58,176.66,82.7,62.305,47.48,38.86,266.285,157.48,77.79,103.31,54.33,91.17,25.7491,57.96,74.27,180.77,143.43,65.71,122.58,45.97,447.985,239.191,54.99,310.265,203.92,226.99,522.56,69.28,107.98,33.89,63.0,100.96,104.745,149.73,254.77,151.16,1528.53,289.16,78.275,477.0,100.65,131.65,33.945,179.22,41.55,75.38,365.89,57.35,106.08,284.49,151.9211,46.32,53.69,37.65
48,67.5,153.47,1765.0,1188.75,166.6,1193.87,118.9,59.0298,187.6699,96.96,133.765,172.0,272.23,206.58,111.58,22.87,100.0,104.78,262.485,310.13,151.23,335.72,40.65,37.85,32.0,35.82,295.78,54.0,50.091,78.15,125.0,158.75,49.93,242.76,111.49,78.125,295.625,33.43,135.6864,81.29,30.86,78.49,78.06,179.84,104.73,136.5,90.4,169.95,76.83,57.915,43.395,34.91,257.98,145.4819,72.53,94.9,49.0,92.44,24.28,54.9,66.793,166.745,142.18,66.0699,109.8,42.5,420.0,231.72,50.36,287.1344,196.26,189.85,498.2,62.24,101.53,30.31,57.98,89.61,94.28,141.71,231.3899,136.54,1369.99,278.69,73.39,446.74,95.355,127.34,31.41,170.5499,38.6,72.865,339.42,52.12,104.0,265.5899,137.8741,42.5397,50.52,34.4
49,69.98,161.91,1786.31,1214.4,170.79,1219.76,121.514,60.255,196.5,103.99,134.92,176.32,273.22,205.82,114.63,24.25,102.87,110.6,270.03,336.0,149.5,336.42,40.14,39.72,32.88,37.68,301.1499,54.37,55.0,82.67,127.59,166.71,49.56,234.465,114.59,83.5,303.245,34.61,142.08,86.32,31.755,78.2,77.23,179.47,107.47,139.37,89.88,177.15,79.79,55.4975,47.99,37.52,261.4,149.68,76.67,96.56,51.24,94.6,23.47,55.5,70.18,177.56,143.85,67.76,109.16,43.91,419.24,241.56,51.23,288.5,203.17,178.28,482.3045,64.32,105.14,33.9,59.8,100.08,99.91,141.69,249.92,139.29,1421.67,271.36,78.36,454.52,100.46,125.78,31.74,165.95,40.2,72.0,329.16,52.13,107.18,262.94,144.53,43.02,50.94,37.15
50,64.77,149.35,1759.4519,1145.47,159.13,1152.2665,98.974,56.525,188.38,93.982,133.76,165.31,245.68,186.1,115.95,21.727,98.28,103.155,257.73,307.11,141.55,334.35,37.88,38.99,32.285,36.99,293.49,53.2,52.25,79.25,123.82,166.51,47.88,218.8,111.3292,78.49,299.53,33.8901,136.25,82.18,29.23,72.97,76.09,161.92,104.5,138.68,83.44,163.64,74.66,55.165,47.57,35.27,244.99,143.2344,71.17,87.6,45.23,94.21,27.8,53.7588,63.949,169.54,135.87,70.1,107.41,43.37,376.57,229.81,46.7,283.844,204.715,151.0,447.51,57.2,99.94,32.66,56.89,93.18,105.85,135.5,232.32,132.87,1411.83,247.981,72.72,418.38,92.855,119.92,31.15,150.82,41.26,72.8,311.5615,45.93,103.29,245.77,131.72,39.14,47.39,35.5
51,64.4025,147.4998,1857.775,1126.0,153.94,1130.86,94.37,55.215,187.81,97.44,136.77,163.7,248.76,174.78,119.7,22.685,97.4604,101.08,250.5,312.95,138.01,322.9,37.3774,38.35,32.65,36.25,314.16,55.48,51.63,79.79,127.86,160.66,47.5,200.01,119.27,72.984,307.19,34.061,135.73,77.71,30.62,73.3299,76.07,149.48,107.64,143.59,81.45,165.64,75.13,56.8675,47.71,35.12,240.78,141.97,69.81,75.62,43.98,97.21,32.7,54.1,59.6199,166.74,132.71,68.2,107.395,42.88,398.24,234.9,46.07,302.9786,210.91,134.96,429.04,58.64,106.49,33.73,59.25,88.94,100.44,136.77,231.285,129.46,1370.52,246.71,73.04,406.63,96.9,118.08,26.85,146.8321,40.58,76.0797,319.47,43.705,96.19,237.825,130.53,39.13,49.715,34.31
52,62.5,146.0,1841.66,1104.99,148.18,1106.5,80.972,52.485,181.39,90.79,135.6696,150.68,231.45,162.33,121.5,20.97,89.34,95.1,229.1,296.87,133.42,331.5794,36.71,36.75,32.61,37.71,303.0,55.93,50.05,81.99,127.72,159.8,45.15,187.48,128.08,66.23,318.0,32.91,130.445,71.39,28.89,68.33,74.66,141.71,105.82,144.0,78.41,160.16,73.48,56.9975,47.8,32.84,232.27,124.13,65.56,70.12,37.99,101.85,32.54,52.39,57.65,155.97,123.31,67.43,106.9345,41.95,374.57,235.84,41.76,279.94,210.9,107.85,408.36,54.4,108.35,34.08,59.64,81.52,102.9514,139.37,218.52,120.55,1327.09,230.0,70.47,390.75,92.49,110.03,25.6,139.25,39.0,80.0,339.23,41.05,91.19,215.34,122.59,36.555,48.12,33.96
53,63.21,150.15,1945.0,1152.61,159.9294,1157.9699,90.4,54.1825,176.18,88.11,134.99,157.25,226.12,162.91,118.0,21.75,97.4,98.06,238.5,318.705,144.0,348.51,34.9,39.31,32.25,39.32,299.98,54.92,49.23,81.81,122.09,177.8,44.66,207.47,127.0,58.49,313.8526,32.49,129.48,74.85,29.11,72.71,72.86,154.8403,105.0,142.98,80.5,158.81,67.22,55.4063,47.97,32.9,224.99,122.42,67.55,73.21,41.24,103.8,34.98,50.7248,63.36,152.49,123.6795,68.36,103.69,41.7,415.15,219.78,42.07,290.0,208.75,103.57,433.89,55.28,107.12,32.95,59.11,77.89,104.4,140.18,211.92,120.74,1236.64,212.62,67.95,414.4,91.7,112.89,25.99,153.4,37.63,85.97,334.1,43.0,96.5,201.396,123.17,37.3,47.29,33.93
54,62.9575,147.1,1957.0,1138.4783,159.27,1143.99,95.4,57.58,177.18,89.46,127.44,158.26,232.64,170.22,109.7,21.84,96.99,96.23,236.02,324.8,146.2,350.49,35.18,36.09,30.67,38.47,285.45,53.04,49.42,74.86,118.45,159.47,42.07,208.68,122.79,60.65,308.01,30.5,130.0,73.0,28.75,74.06,72.5,161.54,105.5,132.25,81.66,157.94,65.26,52.475,46.7,31.45,219.225,121.16,67.98,72.98,40.99,97.73,30.23,50.64,65.68,149.19,125.75,65.42,100.99,42.4825,402.395,209.9999,43.26,284.68,201.97,107.0,434.41,56.4,102.48,32.9365,56.78,82.44,103.99,139.24,215.0,120.605,1299.95,217.94,67.3963,404.555,93.37,106.47,28.39,156.88,36.98,81.6,315.84,42.75,95.37,224.14,119.47,38.59,46.21,33.93
55,57.1249,140.57,1919.4,1066.91,152.31,1071.32,88.4,54.12,166.69,83.75,118.56,143.35,205.75,164.93,103.75,19.67,87.28,88.15,215.68,312.49,143.72,366.11,32.7,34.67,29.58,35.82,275.0,53.27,50.49,67.49,112.87,148.01,38.8862,195.97,117.54,59.4,295.6721,27.71,137.17,67.75,26.87,66.88,71.61,153.21,101.96,126.88,77.12,155.36,60.58,47.1425,46.49,29.7899,202.34,111.08,64.86,69.11,38.15,96.13,29.81,48.4,57.44,141.935,119.34,65.78,97.74,42.32,354.72,196.27,41.54,260.39,191.955,114.49,390.79,53.04,99.2,30.82,54.97,75.4163,96.244,128.4,212.03,115.57,1226.14,189.575,65.03,399.99,87.51,101.04,26.97,136.6,33.26,75.3,287.06,37.24,88.44,199.95,112.06,39.47,45.02,32.25
56,61.9225,149.6,1955.0,1133.33,161.31,1135.0,102.738,63.165,179.14,90.1,119.65,155.25,220.27,185.67,104.0,21.15,99.168,98.0,238.444,326.99,154.14,372.93,36.17,35.365,30.05,38.68,284.0,51.96,54.64,69.97,114.43,157.6262,41.4,218.71,117.37,67.647,297.35,28.3,132.0,71.82,29.17,72.66,69.75,162.98,105.68,124.6,82.22,166.84,66.11,52.12,48.01,33.375,235.56,119.53,67.62,77.59,40.92,96.69,27.25,49.5,65.16,153.9,130.11,64.01,106.04,46.81,373.06,193.85,46.24,283.6,202.85,127.96,433.635,56.48,101.65,31.53,55.64,84.77,102.03,133.45,219.4,126.66,1279.0,201.0,71.21,421.21,94.0,105.221,30.87,144.7,33.34,75.83,294.99,41.75,90.99,232.63,122.04,44.42,47.255,31.5
57,64.5625,154.33,1950.26,1146.17,162.99,1148.9,111.4,65.455,189.07,95.15,123.96,168.18,247.51,191.545,104.7,22.1,105.9199,100.42,266.3,317.65,158.02,362.0,38.59,34.56,30.72,39.95,285.75,51.91,53.785,72.6272,116.36,159.69,43.45,243.9999,114.0,73.14,290.7176,29.93,132.935,70.675,30.2966,83.4899,70.38,171.36,105.83,126.14,90.04,175.46,68.58,55.0625,48.74,35.48,240.74,135.34,66.96,86.99,44.7,97.79,27.98,51.9451,69.64,162.21,141.09,61.38,112.4779,47.875,439.99,208.54,48.22,278.947,201.36,174.77,483.98,64.0,99.325,36.87,57.53,96.46,108.5,134.69,234.7,136.73,1449.475,226.84,75.325,441.0,97.44,112.99,32.56,158.22,36.14,74.49,329.82,47.02,97.17,250.11,130.0,44.88,47.76,33.7375
58,64.67,156.66,1956.49,1171.48,164.0,1169.97,112.0,65.555,184.96,98.57,127.1,169.53,257.96,198.2,108.31,22.95,107.7319,100.93,265.81,324.43,155.08,363.84,39.56,37.31,31.99,40.92,285.11,53.9,55.95,75.97,121.8,171.6,45.27,244.8,110.87,77.1,293.7297,30.96,139.5753,74.3142,31.39,86.86,74.18,170.93,108.84,135.7396,93.77,175.0,72.04,58.5425,50.74,36.85,249.67,139.39,69.655,90.94,46.29,100.03,28.79,53.32,71.58,167.66,143.39,61.42,113.15,47.5,454.5,226.2925,49.39,295.0,199.72,186.48,504.6,66.4,96.47,36.3,58.45,99.69,110.97,136.38,246.55,140.15,1429.4784,238.79,78.34,460.54,96.5,118.69,32.4582,165.8799,36.82,73.91,352.1,48.7615,103.73,260.98,138.14,45.75,49.24,36.72
59,63.9675,154.89,1939.79,1151.05,160.09,1150.6702,105.16,65.7794,184.24,94.84,127.62,167.1,251.6,196.3827,114.29,22.2,101.49,97.105,256.07,314.2872,151.45,368.56,37.68,35.79,31.74,40.15,283.17,53.84,54.64,77.5,124.65,169.29,44.03,242.09,112.28,73.54,293.49,30.82,141.83,75.06,31.29,85.74,73.43,169.735,105.0,137.61,92.4125,171.06,71.58,60.08,51.6,34.73,247.54,135.21,69.12,89.72,45.5,99.55,31.09,53.78,68.25,163.73,143.62,61.92,111.5,47.975,449.48,222.04,48.13,284.13,205.87,172.92,506.4,62.96,97.83,34.87,59.78,91.97,109.64,137.07,246.53,139.17,1355.455,228.5,82.0,456.395,92.63,117.78,30.27,164.12,38.04,75.39,365.09,48.28,103.29,262.88,136.0,45.28,49.27,37.185
60,63.88,160.6,1973.63,1151.0,166.75,1151.63,103.3294,66.49,184.11,94.09,133.99,165.87,254.09,198.2,115.79,22.35,100.46,98.2599,254.25,322.97,153.0,377.8,38.15,35.625,32.845,40.485,286.18,55.03,56.1,84.4,125.84,170.37,45.56,241.36,115.8,72.93,291.68,30.41,141.61,76.24,30.48,85.96,77.59,170.31,103.44,141.77,93.12,177.29,73.0,62.0575,51.585,35.34,240.4418,133.76,69.5,89.535,44.26,98.81,31.69,55.08,68.2199,160.43,143.305,61.86,113.46,48.46,456.25,231.97,47.51,292.695,209.45,153.81,506.88,63.52,97.77,34.57,60.4,91.39,112.84,138.01,248.63,141.7,1321.89,233.88,83.74,454.51,91.47,117.75,30.14,163.53,37.92,76.42,356.48,48.18,101.68,257.9327,138.535,45.57,51.41,36.1
61,65.6225,164.78,1993.02,1173.4,170.93,1175.31,108.592,68.85,186.17,94.17,135.7097,168.19,254.5297,195.49,114.29,22.49,103.16,99.4314,253.42,326.3344,151.95,383.01,39.45,35.785,33.0,40.415,286.33,54.54,55.795,81.49,125.695,169.88,45.51,252.71,116.19,75.04,291.52,30.13,140.885,77.92,29.75,85.73,77.6,169.51,103.185,142.02,92.51,177.25,75.02,61.975,51.18,35.29,238.42,136.11,70.36,88.94,44.225,97.31,30.98,56.235,68.32,161.1,144.71,62.9,113.81,48.53,458.63,230.0,47.28,296.1698,207.245,160.64,509.4,65.44,96.78,34.81,59.84,90.9,116.91,139.44,248.18,145.0,1390.39,235.83,82.37,449.17,92.27,120.25,31.92,170.945,38.96,76.33,346.9173,48.69,100.54,254.99,139.4,45.17,51.43,36.365
