,Date,AAPL_Highest price,MSFT_Highest price,AMZN_Highest price,FB_Highest price,TSLA_Highest price,NVDA_Highest price,PG_Highest price,PYPL_Highest price,ADBE_Highest price,TMO_Highest price,ABT_Highest price,ACN_Highest price,AVGO_Highest price,DHR_Highest price,TXN_Highest price,LIN_Highest price,INTU_Highest price,QCOM_Highest price,LOW_Highest price,UPS_Highest price,AMD_Highest price,NOW_Highest price,ISRG_Highest price,TGT_Highest price,DE_Highest price,CHTR_Highest price,ZTS_Highest price,TMUS_Highest price,SHW_Highest price,ADSK_Highest price,FDX_Highest price,IDXX_Highest price,PGR_Highest price,CMG_Highest price,A_Highest price,SNPS_Highest price,MTCH_Highest price,CDNS_Highest price,MNST_Highest price,CMI_Highest price,MTD_Highest price,VRSK_Highest price,WST_Highest price,FAST_Highest price,ANSS_Highest price,PCAR_Highest price,DHI_Highest price,ODFL_Highest price,SWKS_Highest price,GNRC_Highest price,ETSY_Highest price,BBY_Highest price,CZR_Highest price,CTLT_Highest price,TRMB_Highest price,CRL_Highest price,MPWR_Highest price,EXPD_Highest price,CHD_Highest price,PKI_Highest price,BR_Highest price,QRVO_Highest price,HOLX_Highest price,POOL_Highest price,GWW_Highest price,TTWO_Highest price,ABMD_Highest price,JBHT_Highest price,MAS_Highest price,FBHS_Highest price,CHRW_Highest price,PENN_Highest price,ROL_Highest price
234,2020-12-03,122.8608,215.38,3198.21,283.46,599.04,135.6,137.86,218.553,491.3899,478.72,108.27,253.46,412.4,224.69,166.6,250.62,371.94,158.09,152.4,168.6,94.58,529.75,781.895,175.16,255.75,674.05,158.22,131.98,238.0,281.7807,298.98,463.26,89.6,1337.725,115.24,240.12,146.13,119.21,87.61,222.4652,1140.6,196.2,274.35,48.46,345.54,87.39,72.13,212.58,150.28,210.88,157.09,106.62,73.9,95.46,63.3,238.4499,333.5936,90.63,87.27,141.88,149.23,165.53,73.21,329.52,407.44,181.65,277.33,137.55,52.36,82.24,93.35,72.1,37.42
235,2020-12-06,124.57,215.54,3180.76,288.49,648.7856,137.3125,137.735,219.32,499.29,478.1041,108.3,251.0,422.842,228.0,166.45,254.66,373.98,158.97,152.58,168.29,95.0,534.74,780.53,174.95,253.5,680.76,159.2,133.08,237.7383,282.2664,297.04,462.7,91.32,1352.16,116.44,241.0,146.66,120.16,87.76,220.62,1139.72,196.08,273.81,48.995,346.6761,86.81,73.89,209.45,154.11,209.19,158.8799,105.45,74.95,96.75,63.84,240.285,324.6,90.39,87.4729,144.17,149.67,167.2,73.69,335.02,409.1,184.7,273.4,139.31,52.675,83.83,93.26,73.12,37.6067
236,2020-12-07,124.98,216.95,3184.13,286.4272,651.28,135.9875,138.78,218.72,496.04,479.55,107.24,250.555,426.7,226.89,167.24,250.06,380.5,159.29,153.03,168.24,94.74,544.05,767.58,173.78,254.84,681.71,159.5,133.43,240.3967,286.24,303.65,461.92,94.4,1348.86,117.34,241.3,147.4,119.41,88.89,222.72,1165.93,195.89,268.6,49.3484,344.49,86.86,73.54,210.23,156.0,217.3699,167.9155,103.512,76.42,95.29,63.9,242.795,325.3442,90.31,87.41,148.39,147.835,170.9011,73.14,339.49,408.13,186.73,275.47,140.25,52.74,83.345,94.66,79.74,37.7733
237,2020-12-08,125.95,215.225,3174.43,287.63,654.32,134.14,138.04,218.94,497.0,477.5,107.69,250.52,426.1,224.31,166.47,251.83,370.14,161.07,160.98,169.85,94.7,545.0,767.61,174.92,255.5,665.96,160.165,133.88,242.95,289.45,305.66,462.45,93.93,1358.71,116.96,238.65,148.645,121.78,88.7,224.86,1163.32,196.52,267.83,49.845,343.48,87.59,72.36,210.9625,155.04,218.88,167.52,105.15,75.75,95.16,64.13,242.57,322.66,90.83,87.5,147.89,148.56,168.975,73.19,342.29,412.845,185.14,272.54,140.95,54.07,85.6389,95.14,80.87,38.0133
238,2020-12-09,123.87,213.08,3142.1,278.73,627.75,130.6875,136.92,216.23,488.29,472.999,107.09,247.82,415.25,226.3,162.87,252.41,364.395,157.85,161.45,167.4619,92.09,538.56,766.8,174.24,254.24,659.58,160.47,131.875,241.6383,282.18,294.38,456.05,94.62,1325.85,119.9,235.08,148.09,117.95,88.618,223.504,1156.155,193.64,270.15,49.54,337.2123,87.14,70.64,201.5,148.06,213.945,167.62,103.41,72.6,96.29,62.91,243.1,313.465,90.9,87.2,146.67,148.535,160.33,76.44,336.5,408.32,188.54,268.85,138.8,54.5,85.06,94.93,76.6499,36.5667
239,2020-12-10,122.76,213.32,3118.67,276.48,624.0,130.2,136.8,215.0,478.89,471.9,107.35,246.92,407.0,226.05,161.95,249.96,364.65,150.27,160.11,169.02,92.33,540.69,761.9,172.75,256.0,655.9799,159.62,131.63,240.85,280.49,291.88,457.62,95.06,1320.61,119.06,236.58,148.5,118.83,88.22,220.33,1147.39,194.21,265.84,49.58,335.73,85.93,71.25,202.875,144.45,219.985,171.66,103.03,72.44,95.66,63.26,239.53,313.75,91.02,86.25,146.65,147.755,156.8385,76.56,339.5161,405.88,191.0,267.31,139.38,55.14,84.14,93.66,78.3399,37.15
240,2020-12-13,123.35,216.21,3190.47,277.22,642.7499,133.8875,137.93,223.16,488.41,477.44,109.165,249.39,414.3,225.61,162.75,251.51,369.305,147.75,162.44,171.78,95.41,539.105,780.63,172.96,258.75,656.24,162.87,132.97,243.3333,293.4799,296.35,477.365,96.06,1313.03,120.24,242.73,150.55,122.02,89.49,221.74,1168.01,197.73,271.73,49.86,346.31,86.43,71.68,202.315,140.43,220.815,176.48,101.79,73.1635,98.45,65.24,242.34,320.91,91.89,86.84,149.95,148.97,155.385,76.85,348.22,405.89,203.69,270.195,140.325,55.29,84.5,94.35,84.49,38.61
241,2020-12-14,127.9,215.42,3188.4999,276.08,646.9,134.64,137.54,222.31,489.5,473.48,108.405,248.91,419.39,224.7204,162.73,252.99,367.76,149.915,164.2931,168.39,97.98,535.11,771.56,172.78,264.11,656.5,162.11,130.71,242.1033,290.66,289.46,467.3977,96.71,1354.48,118.04,243.14,151.18,124.22,89.16,225.5,1151.58,198.68,268.45,50.18,349.37,87.52,71.71,200.32,146.4,224.85,179.93,103.0,75.52,100.42,65.7,243.12,332.58,91.415,87.19,147.8,148.07,162.5,76.48,353.19,408.0829,197.19,277.45,136.36,55.3,85.84,92.86,83.14,39.39
242,2020-12-15,128.37,220.11,3247.0,277.86,632.5,134.3725,138.27,231.15,491.5,468.47,108.211,248.285,427.146,223.59,163.36,252.1,370.36,150.44,166.19,171.66,97.27,549.88,769.96,172.9867,262.38,649.64,163.33,130.65,242.9867,293.1,290.85,474.3,98.03,1422.22,117.74,249.101,154.9,125.97,89.94,224.4,1149.545,198.03,270.7389,49.64,346.0,87.58,71.59,198.75,148.4109,226.64,182.78,104.15,76.28,101.15,66.04,242.43,334.035,92.12,87.64,145.34,148.35,159.49,76.06,355.55,408.32,197.88,282.0,137.95,55.91,86.96,91.87,89.1,39.89
243,2020-12-16,129.58,220.89,3263.51,280.44,658.82,133.795,139.12,238.1,496.99,464.99,108.935,271.1752,430.01,225.1,163.01,257.21,380.99,151.23,165.405,175.315,97.92,558.34,781.245,172.28,264.64,657.57,163.97,130.7597,243.1033,297.76,293.9,477.8,98.56,1421.445,119.39,253.1,159.53,127.37,90.45,225.28,1140.06,201.26,276.88,49.74,346.73,86.87,74.7,196.76,150.29,224.19,192.09,104.4586,77.42,103.93,66.2,247.23,345.65,94.315,87.86,143.5999,150.92,160.81,75.15,357.26,411.08,197.45,282.31,138.98,55.8,89.9,92.84,91.85,40.26
244,2020-12-17,129.1,219.69,3249.42,278.0,695.0,134.05,140.07,237.17,504.07,469.15,109.61,266.96,435.65,227.41,164.61,258.73,380.8,150.7947,165.32,175.49,97.68,566.74,790.8,172.18,271.45,658.35,164.54,132.14,243.15,305.95,284.52,486.99,97.26,1425.0,119.86,255.72,157.22,132.26,90.71,225.15,1139.27,204.97,278.18,49.82,358.01,86.57,73.76,200.13,149.41,220.72,191.73,102.72,78.16,105.51,67.025,250.58,351.17,95.47,88.28,143.55,154.22,163.585,75.94,366.35,411.71,205.84,294.48,140.955,55.74,91.63,92.94,95.58,40.92
245,2020-12-20,128.31,224.0,3226.9666,274.67,668.5,133.7,138.43,239.7514,502.0,466.28,108.18,263.33,432.0,226.58,162.8,255.025,377.82,147.36,165.8636,174.44,95.28,562.45,789.98,173.06,272.0,658.38,161.56,131.23,243.2267,303.99,273.5,490.44,98.07,1423.975,118.45,255.8,155.53,131.9,89.45,226.015,1139.22,203.34,276.09,49.71,357.89,86.18,73.25,199.58,148.205,230.47,193.0,103.33,74.94,103.7,66.64,250.74,349.61,95.48,87.71,141.41,152.74,161.83,75.375,365.0,414.01,204.42,296.6,141.41,55.98,90.23,94.42,93.72,40.24
246,2020-12-21,134.405,225.63,3222.0,271.5,649.88,133.3725,138.07,243.68,506.92,465.39,109.035,261.12,433.55,226.07,163.46,254.69,380.14,147.03,165.86,175.25,93.55,562.5,816.84,173.11,270.58,654.795,162.375,132.42,246.6633,304.3,273.34,499.62,98.66,1429.87,118.43,258.48,158.4,134.91,88.83,225.5,1138.39,202.7176,283.315,49.75,362.58,85.7,73.1,199.82,151.735,231.88,198.5,105.28,74.69,105.585,67.48,254.28,355.565,94.97,86.91,141.56,149.92,164.78,76.365,370.88,413.74,204.16,304.36,141.03,57.24,89.36,94.99,96.59,40.94
247,2020-12-22,132.43,223.5589,3210.13,272.1699,651.4999,132.75,137.55,244.25,505.46,469.38,109.6792,261.92,436.0,224.92,163.23,257.78,383.94,151.54,165.63,175.94,93.13,565.0,826.81,176.33,271.38,652.58,162.98,132.87,246.8667,307.22,276.64,502.0,98.85,1435.522,118.89,260.26,157.57,135.99,89.5,225.73,1133.87,203.095,285.6588,49.7887,369.82,85.5,72.55,200.4251,152.94,230.5,197.38,105.29,77.45,105.405,67.0,254.25,361.875,95.64,87.39,140.39,148.975,169.106,75.54,371.685,412.375,203.44,309.13,141.14,57.01,88.22,95.2,99.2415,41.22
248,2020-12-23,133.46,223.61,3202.0,270.4,666.09,131.325,138.13,242.12,503.01,462.21,108.95,259.78,432.0,223.57,161.85,256.98,381.79,148.9,163.2,173.35,92.51,560.54,812.34,176.51,269.58,657.33,161.8699,133.83,245.07,302.76,272.03,499.12,98.46,1418.54,118.37,257.4768,154.15,134.6199,90.02,226.7,1148.4,201.78,284.55,49.52,366.325,86.2,72.215,199.0,151.35,237.99,193.74,103.44,77.2,106.22,66.88,252.775,358.61,95.11,87.29,140.11,150.02,167.53,75.1,366.87,416.04,204.44,306.08,138.65,56.83,89.11,95.0,97.86,40.41
249,2020-12-27,137.34,226.03,3304.0,277.3,681.4,130.625,139.3935,243.5,506.04,463.5,109.1,260.37,437.27,225.35,163.765,263.425,387.94,151.07,163.83,173.2,93.14,563.0,819.99,177.46,273.56,661.38,162.83,134.76,246.0333,305.44,270.1037,503.83,98.96,1423.0,118.78,261.1347,154.745,136.0,90.9062,228.68,1149.31,208.75,286.58,50.13,368.0,86.98,72.01,199.89,153.7835,239.6179,194.0,103.54,77.0,106.55,67.86,254.94,365.03,95.52,87.85,141.58,152.51,170.5,75.98,369.95,422.5583,204.79,312.98,139.12,57.35,89.76,95.565,96.4899,40.25
250,2020-12-28,138.789,227.18,3350.65,280.51,669.9,130.725,139.94,236.25,505.35,466.33,108.94,261.0261,435.83,225.6475,162.68,263.28,384.815,148.99,163.3,172.01,92.46,551.63,820.3,177.7699,269.54,666.37,165.1,133.97,244.86,301.73,265.45,501.04,98.94,1408.09,119.12,258.34,151.2,135.75,91.44,225.275,1151.1,210.66,280.34,50.47,366.69,86.4,71.0347,197.02,154.835,233.99,180.0,103.54,74.78,103.645,67.93,250.19,364.5238,95.73,88.45,142.82,153.6227,167.43,73.19,367.35,416.65,204.855,327.91,138.27,55.85,87.0,95.46,90.28,39.14
251,2020-12-29,135.99,225.63,3342.1,278.08,696.6,132.1375,138.9214,233.84,504.37,466.6,109.12,259.2451,437.9999,224.85,163.125,262.43,381.975,151.61,161.6899,169.82,92.85,552.0,822.15,176.06,268.36,668.0,164.8,133.83,245.3,301.51,262.6842,501.29,98.5,1398.1,118.9,258.34,152.66,136.06,91.68,225.88,1149.91,207.22,284.3,49.99,364.8634,86.08,71.27,195.28,153.7,229.86,183.41,101.91,74.24,104.05,67.23,253.13,362.638,95.2034,87.49,141.09,152.51,167.43,72.265,369.07,409.77,209.26,328.83,136.78,55.41,86.65,94.4,88.82,38.62
252,2020-12-30,134.74,223.0,3282.9219,277.09,718.72,131.5113,139.29,234.69,500.66,466.23,109.64,261.32,438.5,222.35,164.39,263.83,380.48,152.56,160.86,168.48,92.3,551.08,821.025,176.6663,269.19,664.78,165.675,135.0,245.28,305.85,260.4599,500.41,98.94,1393.14,118.6,259.52,152.69,136.835,92.54,227.29,1140.68,207.79,283.48,49.1,366.47,86.35,70.0,195.62,153.365,229.6,183.38,101.47,75.53,104.42,67.27,250.93,367.05,95.17,87.26,143.62,153.4,168.87,72.94,373.07,408.85,207.98,325.27,136.79,54.99,86.25,93.91,88.44,39.13
